State_Code,State_Name,State_Type,Country_Code,Country_Name,Species,Alt,Rain,pH,Temp_Min,Temp_Max,Texture,Fertility,Cycle,Growth
TZA.14_1,Morogoro,Region,TZA,Tanzania,Crotalaria spectabilis,2,2,1,1,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cryptocarya erythroxylon,2,2,2,2,1,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cryptomeria japonica,2,0,2,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cucumis melo,2,2,1,2,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cucumis sativus,2,1,1,2,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cucurbita ficifolia,2,1,1,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cucurbita maxima,2,1,2,2,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cucurbita mixta,2,2,2,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cucurbita moschata,2,2,2,2,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cucurbita pepo,2,2,2,2,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cullenia rosayroana,2,0,2,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cuminum cyminum,2,2,2,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cunninghamia lanceolata,2,1,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cupressus arizonica,2,0,0,2,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cupressus lusitanica,2,1,2,2,2,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cupressus macrocarpa,2,2,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cupressus torulosa,2,2,2,2,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Curcuma longa,2,2,1,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Curcuma zedoaria,2,2,2,1,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cyamopsis tetragonoloba,2,1,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cybistax donnellsmithii,2,1,2,1,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cydonia oblonga,2,0,1,2,2,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cymbopogon citratus,2,1,1,1,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cymbopogon martini var. sofia,0,2,2,1,2,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cymbopogon nardus var. lenabatu,2,1,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cymbopogon nardus var. mahapengiri,2,1,2,1,2,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cynara scolymus,2,1,1,2,1,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cynodon dactylon,2,2,2,2,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cynodon nlemfuensis,2,1,2,2,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cynodon plectostachyus,2,2,0,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cynometra cauliflora,0,1,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cyperus esculentus,2,1,2,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cyperus rotundus,2,2,2,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cyphomandra betacea,2,1,1,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Cytisus proliferus,2,1,2,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dacrydium franklinii,2,1,2,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dacryodes edulis,2,2,2,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dactylis glomerata,2,1,1,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dactylis glomerata ssp. hispanica,2,0,1,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dactyloctenium aegyptium,2,2,0,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dalbergia latifolia,2,1,2,2,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dalbergia sissoo,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Daucus carota,2,1,2,2,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Delonix regia,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dendrocalamus asper,2,1,2,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dendrocalamus giganteus,2,1,2,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dendrocalamus hamiltonii,2,1,2,2,1,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dendrocalamus longispathus,2,1,2,2,1,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dendrocalamus merrillianus,2,1,2,1,1,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dendrocalamus strictus,2,1,1,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dendrolobium umbellatum,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Derris elliptica,2,0,2,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Derris indica,2,1,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Derris malaccensis,2,0,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Desmanthus bicornutus,2,2,0,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Desmanthus virgatus,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Desmodium gyroides,2,0,2,2,1,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Desmodium heterophyllum,2,0,2,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Desmodium incanum,2,1,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Desmodium intortum,2,2,2,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Desmodium ovalifolium,2,1,2,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Desmodium sandwicense,2,2,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Desmodium uncinatum,2,2,2,1,2,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Desmodium velutinum,2,1,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Deyeuxia angustifolia,2,0,1,2,1,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dialium guineense,2,2,2,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dichanthium annulatum,2,2,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dichanthium aristatum,2,1,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dichanthium caricosum,2,1,2,1,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dichanthium sericeum,0,0,0,2,1,1,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dichrostachys cinerea,2,0,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Digitaria decumbens,2,0,2,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Digitaria didactyla,2,0,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Digitaria eriantha ssp. eriantha,2,1,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Digitaria exilis,2,2,2,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Digitaria milanjiana,2,1,2,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dillenia aurea,2,2,0,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dillenia pentagyna,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dimocarpus longan var. longan,2,1,2,2,2,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dimocarpus longan var. malesianus,0,0,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dioscorea alata,2,2,2,2,2,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dioscorea dumetorum,2,2,2,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dioscorea esculenta,2,2,2,1,2,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dioscorea floribunda,2,1,1,1,2,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Diospyros digyna,2,2,1,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Diospyros kaki,2,2,2,2,2,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Diospyros malabarica,0,1,1,1,2,1,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Diospyros melanoxylon,2,1,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Diospyros mespiliformis,2,2,2,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Diploglottis cunninghamii,2,1,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dipterocarpus alatus,0,0,2,1,2,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dipterocarpus indicus,2,0,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dipterocarpus macrocarpus,2,0,1,1,2,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dobera glabra,2,0,1,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dodonaea viscosa,2,1,2,2,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dodonaea viscosa ssp. angustifolia,0,0,1,2,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Doryphora sassafras,2,2,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dovyalis caffra,2,1,2,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Duboisia myoporoides,0,2,2,2,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Durio zibethinus,2,1,2,1,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Dysoxylum fraseranum,2,2,2,2,1,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Echinochloa colona,2,1,2,1,2,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Echinochloa crus-galli,2,1,1,2,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Echinochloa pyramidalis,2,1,1,1,1,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Echinochloa turneriana,0,1,0,1,2,0,0,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ehrharta calycina,2,0,0,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ekebergia capensis,2,2,2,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Elaeagnus angustifolia,2,0,0,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Elaeis guineensis,2,1,2,2,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Elaeis oleifera,0,1,2,2,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Elaeocarpus grandis,0,1,2,2,1,0,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Elettaria cardamomum,2,0,2,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eleusine africana,2,1,1,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eleusine coracana ssp. coracana,2,1,1,2,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eleusine indica,2,1,2,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Elymus cinereus,2,0,1,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Elymus condensatus,2,0,1,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Emblica officinalis,2,1,1,2,1,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Emilia sonchifolia,2,2,2,2,2,2,2,2,3
TZA.14_1,Morogoro,Region,TZA,Tanzania,Endiandra palmerstonii,2,1,2,1,1,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ensete ventricosum,2,2,2,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Entada abyssinica,2,2,2,2,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Enterolobium cyclocarpum,2,2,2,1,1,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Entolasia imbricata,2,1,0,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eragrostis cilianensis,2,0,0,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eragrostis curvula,2,0,1,2,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eragrostis lehmanniana,2,0,0,2,1,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eragrostis superba,2,0,0,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eragrostis tef,2,1,2,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eragrostis tremula,2,0,0,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eriobotrya japonica,2,2,2,1,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eriochloa punctata,2,1,2,1,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Erythrina abyssinica,2,2,1,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Erythrina caffra,0,1,2,2,1,0,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Erythrina edulis,2,2,2,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Erythrina fusca,2,2,2,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Erythrina poeppigiana,2,2,2,1,1,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Erythrophleum chlorostahys,2,2,2,1,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus accedens,2,0,2,2,1,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus agglomerata,2,0,2,2,1,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus albens,2,0,2,2,2,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus astringens,0,0,2,2,1,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus botryoides,2,2,2,1,1,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus brevifolia,2,0,2,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus brockwayi,2,0,0,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus calophylla,0,1,2,2,1,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus camaldulensis,2,1,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,"Eucalyptus camaldulensis, northern provenances",2,2,0,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus citriodora,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus cladocalyx,2,0,1,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus cloeziana,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus cornuta,0,0,2,2,1,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus crebra,2,2,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus cypellocarpa,2,2,1,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus dalrympleana,2,2,2,2,1,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus deglupta,2,1,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus delegatensis,2,2,2,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus diversicolor,0,1,2,2,1,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus dumosa,0,0,0,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus eugenioides,2,0,2,2,1,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus fastigata,2,2,2,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus globoidea,2,2,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus globulus,2,2,2,2,1,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus globulus ssp. globulus,2,2,2,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus globulus ssp. maidenii,2,2,2,1,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus globulus var. bicostata,2,1,2,1,2,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus globulus var. pseudoglobulus,0,0,2,1,1,0,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus gomphocephala,2,0,0,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus gongylocarpa,2,0,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus grandis,2,2,2,1,2,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus guilfoylei,0,2,2,2,1,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus intertexta,2,0,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus jacksonii,0,1,2,2,1,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus jensenii,2,2,2,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus largiflorens,2,0,0,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus leucoxylon,2,0,1,2,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus longifolia,0,0,2,2,1,0,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus loxophleba,0,0,1,2,2,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus maculata,2,2,2,1,2,0,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus melliodora,2,0,1,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus microcarpa,0,0,1,2,2,0,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus microcorys,2,2,2,1,2,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus microtheca,2,0,0,1,2,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus nitens,2,2,1,2,1,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus obliqua,2,2,1,2,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus occidentalis,2,0,0,1,2,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus ochrophloia,0,0,0,2,2,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus odontocarpa,2,0,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus oreades,2,2,2,2,1,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus oxymitra,2,0,0,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus paniculata,2,2,1,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus patens,0,1,2,2,1,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus pellita,2,2,1,1,2,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus pilularis,2,2,2,2,1,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus piperita,2,2,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus planchoniana,2,2,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus propinqua,2,2,1,2,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus pulchella,0,0,2,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus punctata,2,0,2,2,1,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus quadrangulata,2,2,2,2,1,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus resinifera,2,2,1,2,2,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus robusta,2,2,1,2,2,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus rubida,2,2,2,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus rudis,0,0,1,2,2,1,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus saligna,2,2,2,2,2,1,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus salmonophloia,2,0,0,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus salubris,0,0,1,2,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus sargentii,2,0,0,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus scias,2,2,2,1,2,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus sideroxylon,2,0,0,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus sieberi,2,2,1,1,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus socialis,2,0,0,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus st.-johnii,2,2,2,2,1,0,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus tereticornis,2,2,1,2,2,2,1,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus torelliana,2,2,1,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus trivalvis,2,0,0,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus umbra ssp. carnea,2,2,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus viminalis,2,2,1,2,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucalyptus wandoo,0,0,2,2,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eucryphia lucida,2,1,2,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eugenia aromatica,2,1,2,1,2,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eugenia dombeyi,0,2,2,1,2,0,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eugenia gustavioides,2,1,2,1,2,0,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eugenia jambos,2,2,2,2,2,1,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eugenia suborbiculare,0,2,2,1,2,2,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eugenia uniflora,2,2,1,1,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eugenia uvalha,2,0,1,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Euonymus japonicus,2,2,2,2,0,0,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Euphorbia tirucalli,2,0,2,1,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Eusideroxylon zwageri,2,0,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Euterpe chaunostachys,0,0,2,1,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Euterpe edulis,2,0,0,2,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Euterpe oleracea,2,1,1,1,1,2,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Excoecaria agallocha,0,2,0,2,2,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Exotheca abyssinica,2,1,2,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Fagopyrum esculentum,2,1,2,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Fagraea fragrans,0,1,2,2,2,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Fagus grandifolia,2,1,2,2,0,0,2,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Fagus sylvatica ssp. sylvatica,2,1,2,2,1,1,1,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Faurea saligna,2,1,2,2,1,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Feijoa sellowiana,2,2,2,2,1,2,2,2,2
TZA.14_1,Morogoro,Region,TZA,Tanzania,Festuca arundinacea,0,2,2,2,1,1,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Festuca idahoensis,2,0,1,2,0,2,2,0,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Fibraurea tinctoria,2,0,0,1,2,2,1,2,0
TZA.14_1,Morogoro,Region,TZA,Tanzania,Ficus auriculata,2,2,2,2,1,1,1,0,0
